Name,Nationality,Weight,Frequency
Vale,Brazil,2,3
Valentina,Brazil,2,3
Valentinainha,Brazil,2,4
Vc,Brazil,3,10
Ve,Brazil,2,4
Vi,Brazil,3,7
Vic,Brazil,2,6
Vicinha,Brazil,3,8
Vicinho,Brazil,2,4
Vict,Brazil,2,4
Victi,Brazil,3,7
Victie,Brazil,2,5
Victor,Brazil,3,7
Victoria,Brazil,1,2
Victoriainha,Brazil,2,3
Victorinho,Brazil,2,5
Victy,Brazil,2,5
Vin,Brazil,3,9
Vini,Brazil,9,74
Vinicius,Brazil,2,3
Viniciusinho,Brazil,3,7
Vinii,Brazil,2,3
Viniie,Brazil,2,3
Vininha,Brazil,2,6
Vininho,Brazil,2,4
Viniy,Brazil,3,7
Viní,Brazil,2,6
Vinícius,Brazil,2,6
Viníciusinho,Brazil,2,5
Viníi,Brazil,2,3
Viníie,Brazil,2,4
Viníy,Brazil,3,10
Vit,Brazil,8,60
Vitinha,Brazil,2,4
Vitinho,Brazil,2,6
Vito,Brazil,2,4
Vitoi,Brazil,2,6
Vitoie,Brazil,3,7
Vitor,Brazil,3,9
Vitoria,Brazil,2,3
Vitoriainha,Brazil,2,3
Vitorinho,Brazil,3,11
Vitoy,Brazil,2,5
Vitó,Brazil,3,9
Vitória,Brazil,2,5
Vitóriainha,Brazil,2,6
Vivi,Brazil,8,60
Vizinho,Brazil,1,2
Vl,Brazil,1,2
Vn,Brazil,2,5
Vo,Brazil,2,4
Vr,Brazil,3,8
Vs,Brazil,2,4
Vt,Brazil,3,9
Vy,Brazil,3,7
Ví,Brazil,2,6
Vó,Brazil,1,1
W,Brazil,1,2
We,Brazil,2,6
Wes,Brazil,2,3
Wesinha,Brazil,2,3
Wesinho,Brazil,2,5
Wesl,Brazil,2,3
Wesley,Brazil,2,5
Wesleyinho,Brazil,2,3
Wesli,Brazil,3,7
Weslie,Brazil,2,5
Wesly,Brazil,1,1
Wezinho,Brazil,2,3
Wi,Brazil,2,3
Wl,Brazil,3,12
Wo,Brazil,2,5
Ws,Brazil,2,5
Wy,Brazil,2,6
Y,Brazil,2,5
Ya,Brazil,2,3
Yag,Brazil,2,4
Yaginha,Brazil,2,5
Yaginho,Brazil,2,3
Yago,Brazil,8,59
Yagoinho,Brazil,2,3
Yas,Brazil,3,7
Yasm,Brazil,2,4
Yasmi,Brazil,3,9
Yasmie,Brazil,3,8
Yasmim,Brazil,3,10
Yasmiminha,Brazil,3,8
Yasmin,Brazil,1,2
Yasmininha,Brazil,2,6
Yasmy,Brazil,2,3
Yazinho,Brazil,1,2
Ye,Brazil,2,3
Yg,Brazil,2,4
Yi,Brazil,3,7
Ym,Brazil,2,5
Yn,Brazil,2,5
Yo,Brazil,1,1
Ys,Brazil,3,8
Yy,Brazil,2,5
Ze,Brazil,7,50
Zé,Brazil,7,48
Í,Brazil,2,5
Ía,Brazil,2,3
Íca,Brazil,3,7
Ícainha,Brazil,3,7
Ícainho,Brazil,3,7
Ícar,Brazil,2,3
Ícaro,Brazil,3,8
Ícaroinho,Brazil,2,5
Íczinho,Brazil,2,5
Ío,Brazil,3,8
Ír,Brazil,1,2
A,England,1,2
Aa,England,2,4
Aal,England,1,2
Aala,England,2,5
Aali,England,2,5
Aalii,England,1,2
Aaliie,England,1,1
Aaliy,England,2,5
Aaliyah,England,1,2
Aar,England,2,6
Aaro,England,2,3
Aaroi,England,3,7
Aaroie,England,3,7
Aaron,England,2,5
Aaroy,England,2,5
Aary,England,2,5
Abi,England,3,9
Abia,England,1,1
Abig,England,1,2
Abigail,England,1,2
Abigi,England,2,4
Abigie,England,1,2
Abigy,England,2,3
Ac,England,2,6
Ad,England,2,6
Ada,England,2,4
Adam,England,2,3
Adamy,England,2,5
Adao,England,2,3
Aday,England,2,6
Adz,England,8,58
Ae,England,2,3
Af,England,3,7
Ag,England,2,4
Ah,England,2,5
Ai,England,2,4
Aid,England,2,5
Aida,England,2,5
Aidai,England,2,6
Aidaie,England,2,5
Aidan,England,2,4
Aiday,England,2,5
Aide,England,2,6
Aidei,England,2,5
Aideie,England,2,5
Aiden,England,2,5
Aidey,England,1,2
Aido,England,1,2
Aidy,England,3,7
Al,England,2,5
Ale,England,2,4
Aleo,England,2,4
Alex,England,7,45
Alexander,England,2,6
Alexandre,England,2,3
Alexi,England,2,6
Alexie,England,1,2
Alexy,England,2,5
Aley,England,3,8
Alf,England,2,3
Alfi,England,3,8
Alfie,England,8,59
Alfiy,England,2,5
Alfo,England,2,5
Alfy,England,2,4
Ali,England,2,5
Alia,England,2,5
Alic,England,2,5
Alice,England,1,2
Alio,England,2,4
Aliy,England,2,5
Am,England,2,5
Ame,England,2,3
Amea,England,2,5
Amel,England,2,3
Amelia,England,2,4
Ami,England,1,2
Amia,England,1,2
Amio,England,3,7
Amir,England,2,6
Amira,England,2,6
Amiry,England,2,4
Amiy,England,2,5
Ams,England,7,43
An,England,1,2
And,England,2,4
Ando,England,2,5
Andr,England,2,6
Andrew,England,1,2
Andri,England,2,5
Andrie,England,2,6
Andry,England,2,4
Andy,England,7,51
Ann,England,2,3
Anna,England,2,3
Ao,England,2,4
Ar,England,2,6
Arc,England,3,9
Arch,England,3,7
Archie,England,7,43
Archy,England,2,4
Arco,England,2,5
Arcy,England,2,3
Art,England,7,52
Arth,England,2,6
Arthi,England,1,2
Arthie,England,2,6
Arthur,England,1,2
Arthy,England,2,3
Arto,England,2,3
Arty,England,2,6
At,England,2,4
Ava,England,2,5
Aw,England,2,6
Ax,England,2,6
Ay,England,2,5
B,England,1,2
Ba,England,2,4
Be,England,3,8
Becks,England,6,42
Ben,England,8,61
Benj,England,3,7
Benjamin,England,2,6
Benji,England,2,6
Benjie,England,2,4
Benjy,England,2,3
Beno,England,1,2
Beny,England,1,2
Bet,England,2,5
Beta,England,2,5
Beth,England,7,52
Bethany,England,2,3
Bethi,England,3,8
Bethie,England,2,4
Bethy,England,2,6
Bh,England,2,5
Bi,England,3,8
Billy,England,7,49
Bj,England,3,11
Bn,England,2,5
Bo,England,2,3
Bro,England,2,5
Broa,England,1,2
Broo,England,1,2
Brooke,England,7,46
Bru,England,2,4
Brun,England,3,7
Bruno,England,2,6
Bruny,England,2,4
Bruo,England,2,5
Bruy,England,2,5
Bt,England,2,4
Bu,England,1,2
By,England,1,1
C,England,2,5
Ca,England,2,3
Cal,England,3,7
Call,England,6,40
Calli,England,2,3
Callie,England,3,8
Callum,England,2,5
Cally,England,2,5
Calo,England,2,5
Caly,England,1,2
Cam,England,7,49
Cama,England,2,5
Came,England,2,3
Camei,England,3,8
Cameie,England,2,6
Cameron,England,2,4
Camey,England,1,2
Cami,England,2,4
Camila,England,2,5
Camo,England,2,5
Camy,England,2,5
Ce,England,3,9
Cha,England,3,11
Chaa,England,1,2
Chao,England,3,7
Char,England,6,42
Charlie,England,3,7
Charlotte,England,1,1
Chary,England,3,7
Chay,England,2,6
Chl,England,2,6
Chla,England,2,4
Chlo,England,7,50
Chloe,England,2,4
Chr,England,1,2
Chri,England,1,1
Chrii,England,2,5
Chriie,England,2,4
Chris,England,7,45
Christopher,England,2,3
Chriy,England,2,6
Chro,England,1,2
Chry,England,2,4
Ci,England,2,4
Cl,England,2,3
Cla,England,2,5
Claa,England,1,2
Clai,England,2,5
Claire,England,2,6
Clar,England,2,3
Clara,England,2,3
Cm,England,2,3
Cn,England,1,2
Co,England,1,2
Con,England,7,54
Conn,England,2,3
Conni,England,2,3
Connie,England,2,6
Connor,England,1,1
Conny,England,2,3
Cono,England,2,4
Cony,England,3,9
Cr,England,2,5
Cs,England,2,5
Cy,England,2,5
D,England,2,6
Da,England,2,5
Dai,England,1,2
Daia,England,1,2
Dais,England,2,4
Daisi,England,2,4
Daisie,England,2,4
Daisy,England,7,52
Dan,England,7,47
Dani,England,2,5
Daniel,England,2,5
Danii,England,3,7
Daniie,England,2,4
Daniy,England,2,6
Dano,England,1,2
Dany,England,2,5
Dar,England,1,2
Dara,England,2,4
Darc,England,2,4
Darcey,England,2,3
Darci,England,2,4
Darcie,England,2,5
Darcy,England,3,7
Dav,England,2,3
Dave,England,6,32
Davi,England,3,7
David,England,2,3
Davii,England,2,5
Daviie,England,2,5
Daviy,England,2,6
Davo,England,2,4
Davy,England,3,8
Dc,England,2,5
Dd,England,2,4
De,England,1,2
Di,England,2,6
Dl,England,3,8
Dn,England,1,2
Do,England,2,6
Dr,England,1,2
Drew,England,7,45
Ds,England,3,7
Dv,England,3,7
Dy,England,2,4
Dyl,England,7,49
Dyla,England,2,5
Dylai,England,2,5
Dylaie,England,2,3
Dylan,England,2,5
Dylay,England,2,5
Dylo,England,2,3
Dyly,England,1,2
E,England,2,6
Ea,England,2,6
Ed,England,7,50
Edw,England,2,6
Edwa,England,3,7
Edwai,England,3,8
Edwaie,England,2,5
Edward,England,2,6
Edway,England,2,4
Edwo,England,2,3
Edwy,England,3,8
Ee,England,2,3
Eh,England,2,6
Ei,England,2,4
El,England,3,7
Ele,England,3,7
Elea,England,3,8
Eleai,England,2,5
Eleaie,England,2,6
Eleanor,England,2,3
Eleay,England,3,7
Ell,England,2,4
Ella,England,2,6
Elli,England,2,3
Ellii,England,1,1
Elliie,England,2,5
Elliot,England,3,7
Elliott,England,1,1
Elliy,England,2,4
Ello,England,2,5
Elly,England,2,3
Els,England,2,4
Elsa,England,2,4
Elsi,England,2,4
Elsie,England,1,2
Em,England,8,57
Emi,England,2,5
Emia,England,2,4
Emil,England,2,4
Emili,England,2,4
Emilie,England,2,5
Emily,England,2,5
Emm,England,3,7
Emma,England,2,3
En,England,2,3
Eo,England,3,8
Er,England,7,50
Eri,England,2,5
Eria,England,2,3
Erin,England,2,6
Es,England,2,5
Esm,England,2,3
Esma,England,2,5
Esme,England,1,2
Et,England,2,3
Eth,England,7,53
Etha,England,2,5
Ethai,England,3,10
Ethaie,England,2,5
Ethan,England,2,4
Ethay,England,2,5
Etho,England,1,2
Ethy,England,2,6
Eva,England,2,3
Evi,England,2,3
Evia,England,2,5
Evie,England,7,46
Ew,England,1,2
Ey,England,2,3
F,England,2,4
Fa,England,2,6
Fd,England,2,5
Fe,England,2,4
Fi,England,2,3
Fin,England,2,5
Finl,England,3,7
Finley,England,2,6
Finli,England,3,9
Finlie,England,2,4
Finly,England,2,4
Fino,England,2,4
Finy,England,2,6
Fl,England,2,3
Flo,England,8,57
Floa,England,1,1
Flor,England,2,5
Florence,England,2,4
Fn,England,3,7
Fo,England,2,4
Fr,England,2,3
Fre,England,2,6
Frea,England,1,2
Fred,England,7,53
Freddie,England,1,2
Fredy,England,2,5
Freo,England,1,2
Frey,England,2,4
Freya,England,1,2
Fy,England,1,2
G,England,2,4
Ga,England,3,7
Gab,England,2,5
Gabo,England,2,3
Gabr,England,2,6
Gabri,England,2,4
Gabrie,England,2,3
Gabriel,England,2,5
Gabry,England,2,4
Gaby,England,2,6
Gb,England,2,3
Gc,England,3,9
Ge,England,2,6
Geo,England,7,53
Geoa,England,2,6
Geoo,England,1,2
Geor,England,2,5
George,England,2,6
Georgia,England,2,4
Georgie,England,6,41
Geory,England,2,5
Geoy,England,2,6
Gi,England,2,5
Gl,England,2,3
Go,England,2,3
Gr,England,2,4
Gra,England,2,5
Graa,England,2,3
Grac,England,2,3
Grace,England,3,8
Gy,England,2,4
H,England,7,49
Ha,England,2,3
Han,England,8,61
Hana,England,2,6
Hann,England,2,4
Hannah,England,2,3
Hanni,England,2,5
Hannie,England,2,3
Hanny,England,2,4
Har,England,2,4
Hara,England,2,3
Haro,England,2,5
Harp,England,2,6
Harper,England,2,3
Harpi,England,3,7
Harpie,England,2,3
Harpy,England,2,4
Harr,England,1,2
Harri,England,3,7
Harrie,England,1,1
Harrison,England,2,4
Harry,England,7,45
Harv,England,7,49
Harvey,England,2,4
Harvi,England,3,9
Harvie,England,2,3
Harvy,England,2,5
Hary,England,2,4
Haz,England,7,46
He,England,2,6
Hen,England,2,4
Heno,England,2,3
Henr,England,2,3
Henri,England,3,7
Henrie,England,2,4
Henry,England,2,4
Heny,England,2,4
Hh,England,2,4
Hi,England,2,5
Hl,England,3,7
Hn,England,1,2
Ho,England,2,5
Hol,England,1,1
Hola,England,2,4
Holl,England,1,1
Holli,England,3,8
Hollie,England,2,3
Holls,England,7,54
Holly,England,2,5
Hp,England,2,5
Hr,England,2,5
Hv,England,2,5
Hy,England,2,4
I,England,2,3
Ia,England,3,10
Ic,England,3,7
Ie,England,1,2
Ig,England,2,4
Ii,England,2,5
Ike,England,7,46
Il,England,2,6
Imo,England,1,2
Imoa,England,2,5
Imog,England,1,2
Imogen,England,2,4
Imogi,England,3,9
Imogie,England,1,2
Imogy,England,3,7
In,England,2,5
Io,England,3,8
Isa,England,2,4
Isaa,England,2,4
Isaac,England,2,4
Isaai,England,2,3
Isaaie,England,2,3
Isaay,England,2,4
Isao,England,2,5
Isay,England,2,4
Isl,England,2,4
Isla,England,2,6
Ivy,England,7,54
Iy,England,2,6
J,England,2,3
Ja,England,3,7
Jac,England,2,3
Jack,England,2,3
Jacko,England,6,42
Jacky,England,1,2
Jaco,England,2,3
Jacob,England,3,8
Jacoi,England,1,1
Jacoie,England,2,5
Jacoy,England,2,4
Jacy,England,3,8
Jak,England,2,5
Jake,England,2,3
Jakey,England,7,53
Jako,England,2,3
Jaky,England,2,5
Jam,England,1,2
Jame,England,3,8
Jamei,England,3,8
Jameie,England,2,6
James,England,2,3
Jamesy,England,6,41
Jamey,England,2,5
Jami,England,3,7
Jamie,England,2,3
Jamiy,England,3,10
Jamo,England,1,2
Jamy,England,2,3
Jas,England,2,3
Jasa,England,2,3
Jase,England,7,48
Jasm,England,1,2
Jasmine,England,2,3
Jaso,England,2,4
Jasoi,England,2,4
Jasoie,England,2,4
Jason,England,2,4
Jasoy,England,3,8
Jasy,England,2,3
Jay,England,8,57
Jayd,England,3,7
Jayden,England,3,7
Jaydi,England,2,3
Jaydie,England,1,1
Jaydy,England,2,4
Jayo,England,2,5
Jayy,England,2,4
Jaz,England,7,49
Jb,England,3,8
Jc,England,2,5
Jd,England,2,4
Je,England,2,3
Jes,England,2,4
Jesa,England,2,5
Jess,England,5,29
Jessica,England,3,7
Jessie,England,6,42
Jh,England,2,4
Ji,England,2,6
Jim,England,7,49
Jimmy,England,9,77
Jk,England,2,3
Jl,England,2,6
Jm,England,2,5
Jn,England,2,5
Jo,England,2,6
Joe,England,7,49
Joh,England,2,5
John,England,2,5
Johnny,England,7,51
Johny,England,2,5
Joho,England,2,4
Johy,England,2,3
Jos,England,1,2
Jose,England,2,5
Josei,England,2,5
Joseie,England,2,3
Joseph,England,2,3
Josey,England,2,4
Josh,England,7,45
Joshua,England,1,2
Joshy,England,2,4
Joso,England,2,3
Josy,England,2,6
Js,England,2,6
Jua,England,1,2
Juan,England,2,3
Juany,England,3,7
Juao,England,2,4
Juay,England,3,7
Jul,England,2,3
Jula,England,2,5
Juli,England,3,8
Julia,England,2,6
Jy,England,1,2
K,England,2,6
Ka,England,2,4
Kat,England,2,6
Kata,England,2,4
Kate,England,8,57
Kath,England,2,3
Katherine,England,2,3
Kati,England,2,5
Katie,England,7,52
Kaz,England,7,46
Ke,England,2,4
Keeks,England,7,47
Kei,England,1,1
Keia,England,2,3
Keir,England,3,7
Keira,England,2,5
Kh,England,2,4
Ki,England,3,7
Kie,England,3,8
Kiea,England,2,3
Kieo,England,2,5
Kier,England,2,4
Kiera,England,2,4
Kieran,England,2,6
Kieri,England,3,7
Kierie,England,1,2
Kiery,England,2,4
Kiey,England,2,5
Kn,England,2,5
Ko,England,2,3
Kr,England,2,4
Kt,England,2,3
Ky,England,2,6
L,England,3,10
La,England,2,4
Lau,England,2,4
Laua,England,2,3
Laur,England,2,3
Lauren,England,2,3
Lauri,England,2,5
Laurie,England,1,2
Laury,England,2,4
Lay,England,2,5
Laya,England,2,5
Layl,England,3,7
Layla,England,2,4
Lc,England,3,7
Le,England,2,4
Lea,England,7,51
Leaa,England,2,3
Leah,England,3,7
Leo,England,8,60
Leoo,England,2,5
Leoy,England,2,5
Lew,England,2,3
Lewi,England,2,5
Lewii,England,2,3
Lewiie,England,2,4
Lewis,England,2,4
Lewiy,England,2,4
Lewo,England,2,4
Lewy,England,2,4
Lg,England,2,6
Lh,England,2,5
Li,England,1,2
Lil,England,2,6
Lila,England,2,6
Lily,England,3,7
Liv,England,6,38
Lk,England,1,2
Ll,England,2,5
Ln,England,2,6
Lo,England,2,3
Log,England,3,8
Loga,England,2,5
Logai,England,2,6
Logaie,England,2,4
Logan,England,1,1
Logay,England,2,5
Logo,England,2,3
Logy,England,2,5
Lol,England,1,2
Lola,England,2,3
Lou,England,7,50
Loua,England,2,4
Loui,England,2,4
Louii,England,2,6
Louiie,England,2,4
Louis,England,3,8
Louise,England,3,7
Louiy,England,2,6
Louo,England,2,5
Louy,England,2,6
Loz,England,6,40
Lr,England,3,7
Ls,England,1,2
Lu,England,2,4
Luc,England,2,5
Luca,England,7,45
Lucai,England,3,7
Lucaie,England,2,3
Lucas,England,1,2
Lucay,England,2,4
Luce,England,5,30
Luco,England,2,6
Lucy,England,2,3
Luk,England,2,4
Luke,England,2,5
Lukey,England,8,64
Luko,England,2,6
Luky,England,3,7
Lw,England,2,6
Ly,England,2,6
M,England,2,4
Ma,England,2,4
Mai,England,1,1
Maia,England,2,3
Mais,England,7,50
Maisie,England,2,5
Mar,England,2,5
Mara,England,2,6
Mari,England,2,3
Maria,England,3,8
Mark,England,2,5
Marky,England,8,59
Maro,England,2,5
Mart,England,3,7
Marti,England,2,6
Martie,England,1,2
Martin,England,2,3
Marty,England,2,4
Mary,England,3,11
Mas,England,1,2
Mase,England,7,47
Maso,England,2,3
Masoi,England,2,5
Masoie,England,2,3
Mason,England,3,8
Masoy,England,2,4
Masy,England,3,7
Mat,England,2,6
Mata,England,2,5
Mati,England,2,3
Matilda,England,2,4
Mato,England,3,8
Matt,England,2,4
Matthew,England,2,4
Matti,England,2,6
Mattie,England,2,4
Matty,England,2,4
Maty,England,1,2
Max,England,6,39
Maxo,England,1,2
Maxy,England,2,5
May,England,3,8
Maya,England,2,3
Mc,England,2,6
Md,England,2,6
Me,England,2,4
Meg,England,7,56
Mega,England,2,3
Megai,England,3,8
Megaie,England,2,3
Megan,England,3,7
Megay,England,1,2
Mg,England,2,3
Mh,England,2,5
Mi,England,2,6
Mia,England,2,5
Mic,England,2,5
Mich,England,1,1
Michael,England,2,3
Michi,England,3,9
Michie,England,1,1
Michy,England,3,8
Mick,England,7,46
Mico,England,1,1
Micy,England,2,4
Mil,England,2,5
Mila,England,2,3
Mill,England,2,5
Millie,England,7,54
Mk,England,1,2
Ml,England,2,6
Mn,England,2,4
Mo,England,7,50
Moh,England,3,8
Moha,England,2,6
Mohai,England,2,4
Mohaie,England,2,4
Mohammad,England,2,5
Mohammed,England,2,3
Mohay,England,2,5
Moho,England,3,10
Mohy,England,2,3
Mol,England,2,3
Mola,England,2,4
Moll,England,3,7
Molli,England,2,4
Mollie,England,2,6
Molls,England,7,49
Molly,England,2,6
Mr,England,2,3
Ms,England,2,6
Mt,England,2,5
Muh,England,2,5
Muha,England,3,7
Muhai,England,2,4
Muhaie,England,1,2
Muhammad,England,1,1
Muhay,England,2,4
Muho,England,2,4
Muhy,England,2,3
Mw,England,2,3
Mx,England,2,3
My,England,2,6
Mya,England,2,6
N,England,2,5
Na,England,3,7
Nan,England,2,3
Nana,England,2,5
Nanc,England,1,1
Nance,England,7,52
Nanci,England,2,3
Nancie,England,2,4
Nancy,England,2,3
Nat,England,2,3
Nata,England,3,7
Natalie,England,1,1
Nate,England,7,47
Nath,England,1,2
Nathan,England,1,2
Nathi,England,2,6
Nathie,England,2,5
Nathy,England,2,3
Nato,England,2,5
Naty,England,2,5
Nc,England,2,4
Ne,England,3,8
Nh,England,1,1
Ni,England,2,4
Nic,England,2,4
Nica,England,2,4
Nico,England,1,2
Nicoi,England,2,5
Nicoie,England,2,5
Nicolas,England,1,1
Nicole,England,2,3
Nicoy,England,1,2
Nics,England,7,55
Nicy,England,1,2
Nn,England,2,6
No,England,2,4
Noa,England,1,2
Noah,England,2,3
Noahy,England,2,3
Noao,England,2,4
Noay,England,2,4
Noz,England,7,44
Ns,England,2,4
Nt,England,2,5
Ny,England,2,6
O,England,3,7
Oa,England,2,4
Oc,England,2,4
Oe,England,2,6
Oi,England,1,2
Oli,England,2,6
Olia,England,2,3
Olio,England,2,3
Oliv,England,2,3
Oliver,England,2,6
Olivi,England,2,4
Olivia,England,1,1
Olivie,England,2,4
Olivy,England,2,5
Oliy,England,2,4
Ollie,England,8,59
On,England,1,2
Oo,England,2,3
Or,England,1,2
Osc,England,2,3
Osca,England,2,4
Oscai,England,3,7
Oscaie,England,2,4
Oscar,England,2,3
Oscay,England,2,4
Osco,England,1,2
Oscy,England,2,5
Ov,England,2,3
Owe,England,2,3
Owen,England,2,3
Oweny,England,2,4
Oweo,England,2,3
Owey,England,2,4
Oy,England,2,5
Oz,England,7,50
P,England,7,49
Pa,England,2,4
Pai,England,2,4
Paia,England,2,4
Paig,England,2,5
Paige,England,3,8
Paigey,England,7,46
Pau,England,2,3
Paua,England,2,4
Paul,England,3,10
Paula,England,2,3
Pauly,England,3,7
Pauo,England,2,3
Pauy,England,3,8
Pe,England,2,6
Pet,England,2,5
Pete,England,7,48
Petei,England,2,6
Peteie,England,2,5
Peter,England,2,5
Petey,England,2,3
Peto,England,1,2
Pety,England,2,3
Pg,England,2,4
Pho,England,2,5
Phoa,England,2,4
Phoe,England,1,1
Phoebe,England,1,2
Phoebs,England,6,40
Pi,England,3,9
Pl,England,1,1
Po,England,3,9
Pop,England,2,3
Popa,England,2,4
Popp,England,1,1
Poppi,England,2,4
Poppie,England,2,4
Poppy,England,3,8
Pp,England,3,8
Pr,England,3,7
Pt,England,2,3
Pu,England,2,5
Py,England,2,5
R,England,3,7
Ra,England,2,5
Rac,England,2,4
Raca,England,2,3
Rach,England,7,47
Rachel,England,2,4
Rachi,England,2,3
Rachie,England,2,3
Rachy,England,2,5
Ray,England,2,5
Raya,England,2,4
Rayai,England,2,5
Rayaie,England,2,5
Rayan,England,3,8
Rayay,England,2,6
Rayo,England,2,6
Rayy,England,2,4
Rb,England,2,5
Rc,England,2,3
Rd,England,2,6
Re,England,2,5
Reb,England,2,6
Reba,England,2,6
Rebe,England,2,6
Rebecca,England,2,5
Reu,England,2,4
Reub,England,2,4
Reuben,England,2,3
Reubi,England,3,8
Reubie,England,3,7
Reubs,England,7,54
Reuby,England,2,5
Reuo,England,2,3
Reuy,England,2,4
Rh,England,1,2
Rhy,England,3,10
Rhyo,England,1,2
Rhys,England,7,44
Rhysy,England,3,7
Rhyy,England,2,3
Ri,England,3,7
Ric,England,2,3
Rich,England,6,42
Richard,England,1,2
Richi,England,1,2
Richie,England,2,5
Richy,England,1,2
Rico,England,2,3
Ricy,England,2,4
Rl,England,3,7
Rn,England,2,4
Ro,England,1,1
Rob,England,7,56
Robe,England,2,5
Robei,England,2,5
Robeie,England,1,2
Robert,England,2,3
Robey,England,2,3
Robo,England,3,7
Roby,England,2,3
Ros,England,2,6
Rosa,England,2,4
Rosi,England,2,3
Rosie,England,7,51
Roso,England,1,1
Ross,England,2,5
Rossy,England,3,8
Rosy,England,2,3
Rs,England,2,5
Rt,England,2,6
Ru,England,3,7
Rub,England,3,7
Ruba,England,2,5
Ruby,England,2,4
Ry,England,7,52
Rya,England,2,3
Ryan,England,2,4
Ryany,England,2,5
Ryao,England,2,6
Ryay,England,2,5
S,England,2,4
Sa,England,2,6
Sam,England,7,44
Sama,England,2,6
Samantha,England,2,6
Samo,England,2,5
Samu,England,2,5
Samuel,England,2,4
Samui,England,2,4
Samuie,England,3,7
Samuy,England,3,7
Samy,England,2,5
Sar,England,2,6
Sara,England,2,3
Sarah,England,2,3
Sarai,England,2,3
Saraie,England,1,2
Saray,England,2,4
Saz,England,7,46
Sca,England,2,4
Scaa,England,2,4
Scar,England,2,3
Scari,England,3,7
Scarie,England,3,8
Scarlett,England,2,5
Scary,England,3,7
Sco,England,3,8
Scoo,England,2,6
Scot,England,2,3
Scoti,England,2,3
Scotie,England,2,3
Scott,England,2,5
Scotty,England,6,39
Scoty,England,2,6
Scoy,England,3,7
Se,England,2,3
Sea,England,2,6
Sean,England,2,5
Seany,England,2,4
Seao,England,2,4
Seay,England,2,4
Sh,England,2,5
Sha,England,2,3
Shao,England,2,4
Shau,England,2,6
Shaui,England,2,5
Shauie,England,3,7
Shaun,England,2,3
Shauy,England,2,5
Shay,England,3,10
Si,England,2,6
Sie,England,2,3
Siea,England,2,3
Sien,England,2,4
Sienna,England,2,4
Sl,England,2,5
Sm,England,2,3
Sn,England,2,3
So,England,1,2
Sop,England,2,4
Sopa,England,1,2
Soph,England,2,6
Sophia,England,2,5
Sophie,England,2,4
Sp,England,2,6
Sr,England,2,3
St,England,2,5
Ste,England,2,5
Steo,England,3,7
Stew,England,7,54
Stewart,England,2,4
Stewi,England,2,5
Stewie,England,2,5
Stewy,England,2,4
Stey,England,3,7
Stu,England,7,46
Stua,England,3,9
Stuai,England,2,3
Stuaie,England,2,4
Stuart,England,2,3
Stuay,England,3,8
Stuo,England,2,4
Stuy,England,2,6
Su,England,2,4
Sw,England,2,5
Sy,England,3,7
T,England,2,5
Ta,England,2,4
Tb,England,2,4
Te,England,1,1
The,England,2,5
Theo,England,6,32
Theoy,England,3,10
They,England,2,6
Tho,England,3,7
Thom,England,2,4
Thomas,England,2,4
Thomi,England,2,4
Thomie,England,2,5
Thomy,England,2,4
Thoo,England,2,6
Thoy,England,2,6
Ti,England,1,2
Til,England,1,2
Tila,England,2,4
Till,England,2,3
Tilli,England,2,4
Tillie,England,2,5
Tilly,England,8,62
Tl,England,2,5
Tm,England,2,4
To,England,3,10
Tob,England,3,7
Tobo,England,2,4
Toby,England,2,5
Tobyy,England,2,4
Tom,England,7,43
Tr,England,2,6
Ts,England,2,3
Ty,England,8,60
Tyl,England,1,2
Tyle,England,1,1
Tylei,England,3,10
Tyleie,England,2,4
Tyler,England,2,3
Tyley,England,2,3
Tylo,England,3,7
Tyly,England,2,5
V,England,2,3
Va,England,1,2
Val,England,1,2
Vala,England,3,9
Vale,England,2,6
Valentina,England,2,6
Vc,England,2,3
Ve,England,2,4
Vic,England,3,8
Vica,England,2,6
Vict,England,2,4
Victoria,England,3,7
Vl,England,2,3
Vt,England,2,4
W,England,2,5
Wa,England,2,3
We,England,2,3
Wi,England,2,3
Wil,England,3,8
Wila,England,2,6
Will,England,7,54
Willi,England,2,4
William,England,2,5
Willie,England,1,1
Willow,England,6,36
Willy,England,2,3
Wilo,England,2,5
Wily,England,3,7
Wl,England,2,3
Wm,England,3,7
Wo,England,1,2
Ww,England,2,3
Wy,England,3,8
Z,England,1,2
Za,England,2,3
Zac,England,7,54
Zach,England,2,5
Zachary,England,2,5
Zachi,England,3,8
Zachie,England,2,5
Zachy,England,2,4
Zack,England,2,5
Zacky,England,3,10
Zaco,England,2,3
Zacy,England,2,5
Zah,England,3,10
Zaha,England,1,2
Zahr,England,3,7
Zahra,England,2,4
Zar,England,2,4
Zara,England,7,49
Zc,England,2,6
Ze,England,2,3
Zh,England,2,6
Zi,England,2,3
Zk,England,2,4
Zo,England,2,5
Zr,England,2,4
Zy,England,3,7
A,France,2,5
Aa,France,1,2
Ac,France,1,2
Ada,France,2,3
Adaette,France,2,3
Adam,France,2,4
Adamette,France,3,7
Adaou,France,3,7
Ade,France,8,63
Adel,France,2,6
Adele,France,2,5
Adelette,France,1,2
Adeou,France,2,3
Adr,France,2,4
Adrette,France,2,4
Adri,France,3,8
Adrien,France,2,4
Adriette,France,2,5
Adrii,France,2,6
Adriie,France,2,4
Adriy,France,2,5
Adrou,France,1,2
Adè,France,2,3
